player,player_url,season_src,season_tgt,league_src,league_tgt,team_src,team_tgt,age_src,age_tgt,position,minutes_src,minutes_tgt,goals_p90_src,goals_p90_tgt,goals_p90_delta,assists_p90_src,assists_p90_tgt,assists_p90_delta,xg_p90_src,xg_p90_tgt,xg_p90_delta,xag_p90_src,xag_p90_tgt,xag_p90_delta,prog_passes_p90_src,prog_passes_p90_tgt,prog_passes_p90_delta,prog_carries_p90_src,prog_carries_p90_tgt,prog_carries_p90_delta,touches_p90_src,touches_p90_tgt,touches_p90_delta
Thilo Kehrer,https://fbref.com/en/players/51dbeea9/Thilo-Kehrer,2021-2022,2022-2023,Ligue 1,Premier League,Paris S-G,West Ham,24,25,DF,1513.0,2230.0,0.11896893588896233,0.0,-0.11896893588896233,0.0,0.08071748878923767,0.08071748878923767,0.059484467944481166,0.020179372197309416,-0.03930509574717175,0.0,0.024215246636771298,0.024215246636771298,,2.42152466367713,,0.7732980832782552,0.6053811659192825,-0.16791691735897274,80.30403172504957,53.87892376681614,-26.425107958233426
Edinson Cavani,https://fbref.com/en/players/527f063d/Edinson-Cavani,2021-2022,2022-2023,Premier League,La Liga,Manchester Utd,Valencia,34,35,FW,766.0,1449.0,0.2349869451697128,0.3105590062111801,0.0755720610414673,0.1174934725848564,0.12422360248447203,0.006730129899615633,0.39947780678851175,0.37267080745341613,-0.026806999335095616,0.14099216710182766,0.10559006211180123,-0.035402104990026426,,1.2422360248447204,,0.2349869451697128,0.49689440993788814,0.26190746476817534,35.0130548302872,29.565217391304344,-5.447837438982859
Kevin Schade,https://fbref.com/en/players/52afb588/Kevin-Schade,2021-2022,2022-2023,Bundesliga,Premier League,Freiburg,Brentford,19,20,"MF,FW",831.0,732.0,0.43321299638989175,0.0,-0.43321299638989175,0.10830324909747294,0.12295081967213116,0.014647570574658222,0.22743682310469318,0.2581967213114754,0.030759898206782238,0.09747292418772564,0.13524590163934427,0.03777297745161863,,1.8442622950819674,,2.4909747292418776,2.9508196721311477,0.45984494288927014,38.014440433213,35.778688524590166,-2.235751908622831
Kasper Schmeichel,https://fbref.com/en/players/53af52f3/Kasper-Schmeichel,2021-2022,2022-2023,Premier League,Ligue 1,Leicester City,Nice,34,35,GK,3330.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,,0.0,,0.02702702702702703,0.0,-0.02702702702702703,37.45945945945946,34.94444444444444,-2.515015015015017
Nadiem Amiri,https://fbref.com/en/players/555d5edd/Nadiem-Amiri,2021-2022,2022-2023,Serie A,Bundesliga,Genoa,Leverkusen,24,25,"MF,FW",683.0,977.0,0.0,0.36847492323439096,0.36847492323439096,0.13177159590043924,0.09211873080859774,-0.0396528650918415,0.11859443631039532,0.1750255885363357,0.05643115222594039,0.27672035139092244,0.10133060388945753,-0.1753897475014649,,5.066530194472876,,2.240117130307467,2.763561924257932,0.523444793950465,52.972181551976576,57.482088024564995,4.509906472588419
Nicolas Pépé,https://fbref.com/en/players/57e3f0c7/Nicolas-Pepe,2021-2022,2022-2023,Premier League,Ligue 1,Arsenal,Nice,26,27,"FW,MF",696.0,1495.0,0.12931034482758622,0.3612040133779264,0.2318936685503402,0.25862068965517243,0.0,-0.25862068965517243,0.33620689655172414,0.48762541806020065,0.1514185215084765,0.21982758620689655,0.1565217391304348,-0.06330584707646175,,3.190635451505017,,2.586206896551724,2.8896321070234112,0.303425210471687,65.6896551724138,55.264214046822744,-10.42544112559105
Tanguy Nianzou,https://fbref.com/en/players/5853ac44/Tanguy-Nianzou,2021-2022,2022-2023,Bundesliga,La Liga,Bayern Munich,Sevilla,19,20,DF,582.0,1366.0,0.15463917525773196,0.06588579795021962,-0.08875337730751234,0.15463917525773196,0.0,-0.15463917525773196,0.061855670103092786,0.03294289897510981,-0.028912771127982975,0.23195876288659795,0.0,-0.23195876288659795,,4.3484626647144955,,0.9278350515463918,0.2635431918008785,-0.6642918597455133,93.71134020618557,58.901903367496345,-34.80943683868922
Predrag Rajković,https://fbref.com/en/players/58ad9383/Predrag-Rajkovic,2021-2022,2022-2023,Ligue 1,La Liga,Reims,Mallorca,25,26,GK,3420.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,,0.08333333333333333,,0.0,0.0,0.0,35.94736842105263,35.666666666666664,-0.2807017543859658
Serge Aurier,https://fbref.com/en/players/5c2b4f07/Serge-Aurier,2021-2022,2022-2023,La Liga,Premier League,Villarreal,Nott'ham Forest,28,29,DF,1010.0,1943.0,0.0,0.04632012352032939,0.04632012352032939,0.08910891089108912,0.0,-0.08910891089108912,0.0712871287128713,0.03705609881626351,-0.034231029896607784,0.12475247524752475,0.04632012352032939,-0.07843235172719537,,3.2887287699433867,,1.8712871287128714,1.7138445702521874,-0.157442558460684,76.45544554455446,57.34431291816778,-19.111132626386684
Tanguy Ndombele,https://fbref.com/en/players/5cdddffa/Tanguy-Ndombele,2021-2022,2022-2023,Ligue 1,Serie A,Lyon,Napoli,24,25,MF,701.0,807.0,0.0,0.11152416356877323,0.11152416356877323,0.25677603423680456,0.0,-0.25677603423680456,0.02567760342368046,0.11152416356877323,0.08584656014509277,0.21825962910128388,0.055762081784386616,-0.16249754731689725,,5.799256505576208,,1.6690442225392297,3.0111524163568775,1.3421081938176478,79.0870185449358,76.39405204460967,-2.6929665003261363
Axel Witsel,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel,2021-2022,2022-2023,Bundesliga,La Liga,Dortmund,Atlético Madrid,32,33,"MF,DF",1941.0,2258.0,0.09273570324574962,0.0,-0.09273570324574962,0.0,0.0,0.0,0.03709428129829985,0.02391496899911426,-0.013179312299185592,0.03245749613601236,0.02391496899911426,-0.008542527136898105,,3.2683790965456154,,0.46367851622874806,0.2391496899911426,-0.22452882623760545,69.13446676970634,60.62444641275465,-8.510020356951685
Romelu Lukaku,https://fbref.com/en/players/5eae500a/Romelu-Lukaku,2021-2022,2022-2023,Premier League,Serie A,Chelsea,Inter,28,29,FW,1589.0,1660.0,0.45311516677155445,0.5421686746987953,0.08905350792724082,0.0,0.32530120481927716,0.32530120481927716,0.3738200125865324,0.4879518072289157,0.11413179464238327,0.1699181875393329,0.22228915662650603,0.05237096908717312,,2.2228915662650603,,1.6425424795468848,1.8433734939759037,0.20083101442901885,27.3568281938326,31.174698795180724,3.8178706013481225
Corentin Tolisso,https://fbref.com/en/players/652d4c37/Corentin-Tolisso,2021-2022,2022-2023,Bundesliga,Ligue 1,Bayern Munich,Lyon,26,27,MF,703.0,2036.0,0.25604551920341395,0.04420432220039292,-0.21184119700302104,0.12802275960170698,0.08840864440078584,-0.03961411520092113,0.26884779516358465,0.07514734774066797,-0.19370044742291667,0.24324324324324323,0.1944990176817289,-0.04874422556151434,,10.166994106090373,,1.2802275960170697,1.4145383104125735,0.1343107143955038,80.65433854907539,95.65815324165028,15.003814692574892
Ivan Perišić,https://fbref.com/en/players/6fe90922/Ivan-Perisic,2021-2022,2022-2023,Serie A,Premier League,Inter,Tottenham,32,33,DF,2821.0,2108.0,0.25522864232541653,0.04269449715370019,-0.21253414517171634,0.1914214817440624,0.3415559772296015,0.15013449548553912,0.13718539524991136,0.11100569259962051,-0.026179702650290848,0.24565756823821341,0.26043643263757116,0.014778864399357744,,2.6043643263757117,,4.306983339241404,3.714421252371917,-0.5925620868694867,57.96880538816023,58.49146110056926,0.5226557124090334
Pape Gueye,https://fbref.com/en/players/7155e3e1/Pape-Gueye,2021-2022,2022-2023,Ligue 1,La Liga,Marseille,Sevilla,22,23,MF,1528.0,1171.0,0.0,0.07685738684884715,0.07685738684884715,0.058900523560209424,0.23057216054654142,0.171671636986332,0.10013089005235602,0.09991460290350128,-0.00021628714885474354,0.03534031413612565,0.09222886421861656,0.05688855008249091,,4.534585824081981,,1.4136125654450262,0.6917164816396243,-0.7218960838054019,67.97120418848168,53.72331340734415,-14.247890781137528
Idrissa Gana Gueye,https://fbref.com/en/players/72c812f3/Idrissa-Gana-Gueye,2021-2022,2022-2023,Ligue 1,Premier League,Paris S-G,Everton,31,32,MF,1641.0,2577.0,0.16453382084095064,0.0,-0.16453382084095064,0.054844606946983544,0.034924330616996506,-0.01992027632998704,0.07678244972577696,0.024447031431897553,-0.0523354182938794,0.09323583180987202,0.03841676367869616,-0.05481906813117586,,3.4225844004656576,,1.5356489945155392,0.9429569266589057,-0.5926920678566334,86.87385740402193,54.586728754365545,-32.28712864965639
Mattia Viti,https://fbref.com/en/players/75438a9a/Mattia-Viti,2021-2022,2022-2023,Serie A,Ligue 1,Empoli,Nice,19,20,DF,1491.0,634.0,0.0,0.14195583596214512,0.14195583596214512,0.0,0.0,0.0,0.024144869215291753,0.014195583596214513,-0.00994928561907724,0.0,0.0,0.0,,2.697160883280757,,0.6036217303822937,0.14195583596214512,-0.4616658944201486,52.27364185110664,60.18927444794953,7.91563259684289
Kingsley Ehizibue,https://fbref.com/en/players/76b2817e/Kingsley-Ehizibue,2021-2022,2022-2023,Bundesliga,Serie A,Köln,Udinese,26,27,DF,681.0,1535.0,0.0,0.11726384364820845,0.11726384364820845,0.13215859030837004,0.0,-0.13215859030837004,0.02643171806167401,0.11726384364820845,0.09083212558653445,0.13215859030837004,0.05276872964169381,-0.07938986066667623,,2.345276872964169,,2.907488986784141,1.7003257328990227,-1.2071632538851182,63.83259911894273,45.6742671009772,-18.158332017965535
Ondrej Duda,https://fbref.com/en/players/79ca3e23/Ondrej-Duda,2021-2022,2022-2023,Bundesliga,Serie A,Köln,Hellas Verona,26,27,"MF,FW",1611.0,1061.0,0.111731843575419,0.0,-0.111731843575419,0.0,0.0,0.0,0.21787709497206706,0.06786050895381715,-0.1500165860182499,0.12290502793296092,0.02544769085768143,-0.09745733707527948,,3.7323279924599433,,1.3966480446927376,1.2723845428840717,-0.12426350180866597,50.39106145251397,48.60508953817153,-1.78597191434244
Ademola Lookman,https://fbref.com/en/players/7c104bb7/Ademola-Lookman,2021-2022,2022-2023,Premier League,Serie A,Leicester City,Atalanta,23,24,"FW,MF",1453.0,1729.0,0.3716448726772195,0.6766917293233082,0.3050468566460887,0.0,0.3123192596876807,0.3123192596876807,0.27873365450791465,0.47368421052631576,0.1949505560184011,0.11768754301445285,0.34355118565644877,0.22586364264199593,,4.112203585887796,,2.6634549208534066,3.7998843262001154,1.1364294053467088,46.76531314521679,45.13013302486986,-1.6351801203469236
Tino Kadewere,https://fbref.com/en/players/7d08063d/Tino-Kadewere,2021-2022,2022-2023,Ligue 1,La Liga,Lyon,Mallorca,25,26,FW,506.0,542.0,0.17786561264822134,0.16605166051660517,-0.011813952131616179,0.0,0.0,0.0,0.4446640316205534,0.2656826568265683,-0.17898137479398513,0.19565217391304351,0.0996309963099631,-0.09602117760308042,,0.6642066420664207,,2.1343873517786562,2.3247232472324724,0.19033589545381613,41.26482213438735,37.19557195571956,-4.069250178667794
Flavius Daniliuc,https://fbref.com/en/players/7ef972c3/Flavius-Daniliuc,2021-2022,2022-2023,Ligue 1,Serie A,Nice,Salernitana,20,21,DF,1293.0,2195.0,0.0,0.0,0.0,0.0,0.08200455580865604,0.08200455580865604,0.013921113689095129,0.02460136674259681,0.010680253053501681,0.006960556844547564,0.02050113895216401,0.013540582107616446,,2.870159453302961,,0.4176334106728538,0.5740318906605922,0.15639847998773843,70.92807424593967,56.337129840546694,-14.590944405392975
Stefan Posch,https://fbref.com/en/players/7f609bfc/Stefan-Posch,2021-2022,2022-2023,Bundesliga,Serie A,Hoffenheim,Bologna,24,25,DF,2199.0,2532.0,0.08185538881309685,0.2132701421800948,0.13141475336699793,0.0,0.07109004739336493,0.07109004739336493,0.045020463847203276,0.11729857819905212,0.07227811435184885,0.0286493860845839,0.07109004739336493,0.042440661308781026,,5.260663507109005,,1.1050477489768076,1.599526066350711,0.49447831737390335,68.39017735334242,76.24407582938389,7.853898476041465
Bruno Guimarães,https://fbref.com/en/players/82518f62/Bruno-Guimaraes,2021-2022,2022-2023,Ligue 1,Premier League,Lyon,Newcastle Utd,23,24,MF,1634.0,2726.0,0.0,0.13206162876008803,0.13206162876008803,0.16523867809057527,0.16507703595011006,-0.00016164214046521241,0.05507955936352509,0.09244314013206163,0.03736358076853654,0.20379436964504286,0.13206162876008803,-0.07173274088495482,,7.3294203961848865,,3.084455324357405,1.3536316947909024,-1.7308236295665027,85.70379436964504,66.49303008070433,-19.21076428894071
Amadou Onana,https://fbref.com/en/players/828657ff/Amadou-Onana,2021-2022,2022-2023,Ligue 1,Premier League,Lille,Everton,19,20,MF,1359.0,2488.0,0.06622516556291391,0.03617363344051447,-0.030051532122399444,0.0,0.07234726688102894,0.07234726688102894,0.17218543046357618,0.1085209003215434,-0.06366453014203277,0.07284768211920531,0.09405144694533762,0.021203764826132315,,2.857717041800643,,1.589403973509934,0.9766881028938906,-0.6127158706160433,53.311258278145694,47.38745980707395,-5.923798471071741
Arkadiusz Milik,https://fbref.com/en/players/85613cf0/Arkadiusz-Milik,2021-2022,2022-2023,Ligue 1,Serie A,Marseille,Juventus,27,28,FW,1416.0,1586.0,0.44491525423728817,0.39722572509457754,-0.04768952914271063,0.1271186440677966,0.05674653215636822,-0.07037211191142839,0.521186440677966,0.3688524590163934,-0.15233398166157264,0.10805084745762712,0.11916771752837327,0.011116870070746146,,1.9293820933165193,,0.9533898305084746,0.5674653215636821,-0.38592450894479247,34.067796610169495,35.353089533417396,1.2852929232479013
Martin Satriano,https://fbref.com/en/players/86383d0e/Martin-Satriano,2021-2022,2022-2023,Ligue 1,Serie A,Brest,Empoli,20,21,FW,932.0,1705.0,0.38626609442060084,0.10557184750733138,-0.28069424691326944,0.0,0.05278592375366569,0.05278592375366569,0.3283261802575107,0.2058651026392962,-0.12246107761821451,0.009656652360515022,0.06334310850439882,0.0536864561438838,,1.1612903225806452,,0.5793991416309012,1.5307917888563052,0.951392647225404,26.362660944206006,31.51319648093842,5.150535536732413
Dennis Praet,https://fbref.com/en/players/86695068/Dennis-Praet,2021-2022,2022-2023,Serie A,Premier League,Torino,Leicester City,27,28,MF,1539.0,649.0,0.11695906432748537,0.1386748844375963,0.021715820110110917,0.11695906432748537,0.0,-0.11695906432748537,0.13450292397660815,0.1386748844375963,0.004171960460988139,0.2573099415204678,0.06933744221879815,-0.18797249930166968,,2.357473035439137,,1.9883040935672514,2.0801232665639446,0.09181917299669329,42.28070175438596,47.42681047765794,5.146108723271979
Gianluca Scamacca,https://fbref.com/en/players/8790f988/Gianluca-Scamacca,2021-2022,2022-2023,Serie A,Premier League,Sassuolo,West Ham,22,23,FW,2146.0,926.0,0.6710158434296365,0.2915766738660907,-0.3794391695635458,0.0,0.0,0.0,0.4613233923578751,0.24298056155507558,-0.21834283080279954,0.07968313140726933,0.06803455723542115,-0.011648574171848183,,1.6522678185745139,,0.880708294501398,1.263498920086393,0.3827906255849951,33.886300093196645,26.533477321814253,-7.352822771382392
Manuel Akanji,https://fbref.com/en/players/89ac64a6/Manuel-Akanji,2021-2022,2022-2023,Bundesliga,Premier League,Dortmund,Manchester City,26,27,DF,2261.0,2287.0,0.039805395842547546,0.0,-0.039805395842547546,0.0,0.03935286401399213,0.03935286401399213,0.07563025210084033,0.05115872321818977,-0.024471528882650563,0.003980539584254755,0.015741145605596852,0.011760606021342098,,4.564932225623087,,0.7164971251658557,0.9444687363358111,0.22797161116995535,87.37284387439186,87.79623961521644,0.4233957408245743
João Félix,https://fbref.com/en/players/8aafd64f/Joao-Felix,2021-2022,2022-2023,La Liga,Premier League,Atlético Madrid,Chelsea,21,22,"FW,MF",1263.0,941.0,0.5700712589073634,0.38257173219978746,-0.18749952670757597,0.2850356294536817,0.0,-0.2850356294536817,0.40617577197149646,0.4686503719447397,0.06247459997324323,0.334916864608076,0.04782146652497343,-0.2870953980831026,,4.495217853347502,,2.992874109263658,3.2518597236981934,0.25898561443453527,42.75534441805226,47.53453772582359,4.77919330777133
Anthony Martial,https://fbref.com/en/players/8b788c01/Anthony-Martial,2021-2022,2022-2023,La Liga,Premier League,Sevilla,Manchester Utd,25,26,"FW,MF",490.0,978.0,0.0,0.5521472392638036,0.5521472392638036,0.18367346938775508,0.18404907975460122,0.00037561036684613525,0.07346938775510205,0.5705521472392638,0.4970827594841618,0.018367346938775512,0.12883435582822084,0.11046700888944533,,3.2208588957055215,,2.571428571428571,1.656441717791411,-0.9149868536371601,40.224489795918366,40.76687116564417,0.5423813697258026
Robert Lewandowski,https://fbref.com/en/players/8d78e732/Robert-Lewandowski,2021-2022,2022-2023,Bundesliga,La Liga,Bayern Munich,Barcelona,32,33,FW,2946.0,2847.0,1.0692464358452138,0.7270811380400422,-0.3421652978051717,0.09164969450101833,0.22128556375131717,0.12963586925029885,1.014256619144603,0.7681770284510011,-0.24607959069360186,0.13441955193482688,0.19915700737618547,0.06473745544135859,,3.161222339304531,,1.405295315682281,1.6438356164383563,0.23854030075607535,35.437881873727086,36.512118018967335,1.0742361452402491
Alexander Isak,https://fbref.com/en/players/8e92be30/Alexander-Isak,2021-2022,2022-2023,La Liga,Premier League,Real Sociedad,Newcastle Utd,21,22,FW,2140.0,1522.0,0.2523364485981308,0.5913272010512484,0.33899075245311755,0.08411214953271028,0.05913272010512483,-0.024979429427585444,0.4121495327102804,0.4848883048620236,0.07273877215174324,0.13457943925233645,0.13009198423127466,-0.0044874550210617925,,2.838370565045992,,2.439252336448598,2.4244415243101183,-0.01481081213847979,29.271028037383175,34.47437582128778,5.203347783904604
Mattias Svanberg,https://fbref.com/en/players/92d83c27/Mattias-Svanberg,2021-2022,2022-2023,Serie A,Bundesliga,Bologna,Wolfsburg,22,23,MF,2564.0,1835.0,0.10530421216848675,0.19618528610354222,0.09088107393505547,0.10530421216848675,0.29427792915531337,0.18897371698682663,0.07371294851794072,0.21580381471389648,0.14209086619595576,0.09828393135725429,0.24523160762942778,0.14694767627217348,,3.629427792915531,,1.3689547581903276,1.422343324250681,0.05338856606035347,46.5795631825273,39.776566757493185,-6.802996425034117
Duje Ćaleta-Car,https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car,2021-2022,2022-2023,Ligue 1,Premier League,Marseille,Southampton,24,25,DF,2057.0,946.0,0.08750607681088965,0.09513742071881606,0.007631343907926413,0.0,0.0,0.0,0.07875546912980069,0.07610993657505286,-0.002645532554747837,0.026251823043266894,0.0,-0.026251823043266894,,3.13953488372093,,0.6125425376762276,0.47568710359408034,-0.13685543408214723,85.84346135148274,66.12050739957716,-19.72295395190558
Gonçalo Paciência,https://fbref.com/en/players/962e54cb/Goncalo-Paciencia,2021-2022,2022-2023,Bundesliga,La Liga,Eint Frankfurt,Celta Vigo,26,27,FW,516.0,662.0,0.5232558139534884,0.2719033232628399,-0.2513524906906485,0.0,0.0,0.0,0.6104651162790697,0.2583081570996979,-0.35215695917937184,0.03488372093023256,0.08157099697885196,0.04668727604861941,,1.4954682779456194,,1.2209302325581395,0.9516616314199396,-0.26926860113819984,42.03488372093023,40.377643504531726,-1.657240216398506
William Saliba,https://fbref.com/en/players/972aeb2a/William-Saliba,2021-2022,2022-2023,Ligue 1,Premier League,Marseille,Arsenal,20,21,DF,3240.0,2415.0,0.0,0.07453416149068323,0.07453416149068323,0.0,0.037267080745341616,0.037267080745341616,0.04722222222222222,0.03354037267080746,-0.013681849551414764,0.011111111111111112,0.04472049689440994,0.03360938578329883,,3.68944099378882,,1.3888888888888888,0.484472049689441,-0.9044168391994478,93.0,76.62111801242236,-16.378881987577643
